customer_id,snapshot_date,acquisition_channel,region,tenure_days,recency_days,orders_30d,orders_90d,orders_180d,orders_365d,revenue_90d,revenue_180d,revenue_365d,margin_90d,margin_previous_90d,margin_180d,margin_365d,average_order_value_365d,average_discount_365d,return_rate_365d,category_diversity_365d,active_months_365d,margin_momentum_90d,recent_order_share,future_orders_180d,future_discounted_margin_180d,future_active_180d
C01293,2023-12-31,affiliate,central,1193,14,1,1,3,10,64.09,222.91,837.12,10.66,35.230000000000004,45.89,140.85999999999999,83.712,0.17581,0.1,5,7,-24.570000000000004,0.1,3,82.05629752517396,1
C01294,2023-12-31,referral,central,1136,4,4,7,9,19,481.76,542.25,1122.75,95.92999999999999,9.120000000000001,105.05,198.45,59.0921052631579,0.15126315789473685,0.05263157894736842,5,7,86.80999999999999,0.3684210526315789,8,102.01618219819142,1
C01295,2023-12-31,paid_search,west,760,23,1,4,7,15,128.72,280.31,846.89,17.02,29.75,46.77,158.97,56.45933333333333,0.20829999999999999,0.0,5,10,-12.73,0.26666666666666666,9,112.86339468626132,1
C01296,2023-12-31,organic,central,1061,24,1,1,3,9,76.09,247.76,625.03,18.71,41.46,60.17,133.71,69.44777777777777,0.12553333333333333,0.0,4,5,-22.75,0.1111111111111111,10,101.49279202289841,1
C01297,2023-12-31,affiliate,south,1069,42,0,3,8,17,280.03000000000003,696.35,1365.26,72.89,104.52000000000001,177.41,347.28,80.30941176470589,0.19117058823529412,0.0,5,9,-31.63000000000001,0.17647058823529413,12,199.48402955350653,1
C01298,2023-12-31,affiliate,north,1353,19,1,9,12,28,592.47,798.24,2044.56,137.82,48.6,186.42,479.44,73.02,0.1597392857142857,0.0,5,11,89.22,0.32142857142857145,9,153.98244015378313,1
C01299,2023-12-31,organic,central,881,85,0,1,2,9,86.18,163.63,643.03,17.54,18.68,36.22,73.24,71.44777777777777,0.1324,0.2222222222222222,4,7,-1.1400000000000006,0.1111111111111111,1,18.770039946737683,1
C01300,2023-12-31,affiliate,north,1215,9,2,5,6,12,266.87,317.84999999999997,696.86,52.96,10.61,63.57,144.12,58.071666666666665,0.21655833333333332,0.0,4,8,42.35,0.4166666666666667,7,98.00439798081918,1
C01301,2023-12-31,organic,central,1393,10,2,5,7,11,329.46,462.83,710.71,54.54,25.759999999999998,80.3,125.62,64.61,0.1197,0.09090909090909091,4,8,28.78,0.45454545454545453,12,115.48263424640865,1
C01302,2023-12-31,organic,south,740,72,0,1,1,3,140.04,140.04,368.65999999999997,-35.15,0.0,-35.15,17.340000000000003,122.88666666666666,0.12810000000000002,0.3333333333333333,2,2,-35.15,0.3333333333333333,0,0.0,0
C01303,2023-12-31,organic,west,1322,41,0,3,6,9,170.06,448.02000000000004,640.52,7.44,53.97,61.410000000000004,96.7,71.16888888888889,0.2227888888888889,0.1111111111111111,5,7,-46.53,0.3333333333333333,1,9.626266666666666,1
C01304,2023-12-31,organic,central,1449,7,3,6,10,15,360.55,577.22,856.44,68.05,44.29,112.34,166.54,57.096000000000004,0.22081333333333333,0.0,5,9,23.759999999999998,0.4,5,50.272256204846805,1
C01305,2023-12-31,referral,south,1404,26,1,1,1,3,50.69,50.69,139.94,7.58,0.0,7.58,16.93,46.64666666666667,0.1163,0.0,3,2,7.58,0.3333333333333333,1,-13.86706827309237,1
C01306,2023-12-31,paid_search,north,1130,81,0,1,2,3,47.24,86.03,168.43,-15.19,3.96,-11.23,2.990000000000001,56.14333333333334,0.15663333333333332,0.3333333333333333,3,3,-19.15,0.3333333333333333,2,-14.761328153935853,1
C01307,2023-12-31,organic,north,1385,46,0,1,3,8,90.9,172.65,467.0,17.08,10.120000000000001,27.2,76.94,58.375,0.17476250000000002,0.0,4,6,6.959999999999997,0.125,3,25.1602797449536,1
C01308,2023-12-31,paid_search,south,845,278,0,0,0,3,0.0,0.0,202.4,0.0,0.0,0.0,40.56,67.46666666666667,0.14806666666666668,0.0,3,3,0.0,0.0,3,36.822653103358924,1
C01309,2023-12-31,paid_search,north,1086,3,2,2,11,19,116.44,1033.4,1835.31,25.07,237.15,262.21999999999997,471.95,96.59526315789473,0.1153157894736842,0.0,5,10,-212.08,0.10526315789473684,14,198.02606516414207,1
C01310,2023-12-31,organic,north,1224,21,1,1,2,4,41.11,99.06,167.86,4.72,9.96,14.68,21.560000000000002,41.965,0.07239999999999999,0.0,2,4,-5.240000000000001,0.25,1,2.8941416893732974,1
C01311,2023-12-31,organic,west,1458,19,1,3,7,12,160.51999999999998,343.57,765.49,4.559999999999998,9.499999999999998,14.059999999999995,111.36,63.79083333333333,0.20573333333333332,0.16666666666666666,4,7,-4.94,0.25,15,208.38807816036754,1
C01312,2023-12-31,affiliate,west,1110,342,0,0,0,1,0.0,0.0,50.6,0.0,0.0,0.0,8.23,50.6,0.0522,0.0,1,1,0.0,0.0,3,22.050905246067597,1
C01313,2023-12-31,organic,south,1350,35,0,1,7,10,100.07,501.19,686.17,19.34,77.19,96.53,94.35,68.61699999999999,0.14508,0.1,5,6,-57.849999999999994,0.1,3,56.643861279975575,1
C01314,2023-12-31,affiliate,central,747,3,3,3,6,17,138.89,404.58,1340.49,28.95,70.64,99.59,338.08,78.85235294117648,0.1694235294117647,0.0,5,10,-41.69,0.17647058823529413,9,136.09737920631468,1
C01315,2023-12-31,organic,west,1248,6,6,11,15,18,795.98,1136.56,1366.02,194.43,77.01,271.44,325.05,75.89,0.16553333333333334,0.0,5,8,117.42,0.6111111111111112,4,64.46796220336756,1
C01316,2023-12-31,affiliate,north,1114,102,0,0,3,6,0.0,198.78,365.16,0.0,37.75,37.75,64.44,60.86000000000001,0.1575,0.0,3,4,-37.75,0.0,5,52.310398558386986,1
C01317,2023-12-31,affiliate,central,1447,15,1,3,4,6,325.63,448.01,632.11,78.99000000000001,29.15,108.14,149.23,105.35166666666667,0.18273333333333333,0.0,4,5,49.84000000000001,0.5,3,38.14888093923086,1
C01318,2023-12-31,organic,central,1365,57,0,2,3,9,96.81,257.57,734.99,19.740000000000002,42.04,61.78,179.54,81.66555555555556,0.13563333333333333,0.0,4,6,-22.299999999999997,0.2222222222222222,3,13.382577206582217,1
C01319,2023-12-31,organic,west,1309,25,1,3,6,6,194.81,420.03,420.03,9.430000000000001,-7.130000000000001,2.3000000000000007,2.3000000000000007,70.005,0.14836666666666667,0.3333333333333333,4,4,16.560000000000002,0.5,0,0.0,0
C01320,2023-12-31,referral,west,1423,166,0,0,1,2,0.0,46.97,115.6,0.0,8.23,8.23,18.740000000000002,57.8,0.0809,0.0,2,2,-8.23,0.0,0,0.0,0
C01321,2023-12-31,paid_search,south,931,13,2,4,7,11,379.14,731.52,1079.8,88.42,86.78,175.20000000000002,253.13000000000002,98.16363636363636,0.18785454545454547,0.0,5,6,1.6400000000000006,0.36363636363636365,2,67.67660816662618,1
C01322,2023-12-31,paid_search,north,770,17,1,3,4,6,284.81,337.83,503.90999999999997,67.8,10.3,78.1,113.16,83.985,0.15848333333333334,0.0,3,5,57.5,0.5,3,50.326118954146835,1
C01323,2023-12-31,organic,central,741,5,1,3,13,21,223.84,1129.02,1745.59,50.13,228.05,278.18,396.88,83.12333333333333,0.17662857142857144,0.047619047619047616,5,11,-177.92000000000002,0.14285714285714285,11,186.95528118698155,1
C01324,2023-12-31,organic,central,1266,261,0,0,0,2,0.0,0.0,91.50999999999999,0.0,0.0,0.0,14.399999999999999,45.754999999999995,0.35115,0.0,2,2,0.0,0.0,1,8.391027342713034,1
C01325,2023-12-31,paid_search,west,885,10,2,2,7,9,127.59,414.84999999999997,545.61,27.380000000000003,52.58,79.96,108.64,60.623333333333335,0.17544444444444443,0.0,5,5,-25.199999999999996,0.2222222222222222,5,75.60712956103134,1
C01326,2023-12-31,referral,north,1093,197,0,0,0,3,0.0,0.0,186.94,0.0,0.0,0.0,-42.690000000000005,62.31333333333333,0.18613333333333335,0.6666666666666666,2,3,0.0,0.0,0,0.0,0
C01327,2023-12-31,organic,north,1427,7,1,3,11,18,181.51,744.04,1263.41,34.71,115.64,150.35,216.61,70.18944444444445,0.14143333333333333,0.05555555555555555,5,11,-80.93,0.16666666666666666,10,52.739712142392996,1
C01328,2023-12-31,affiliate,south,1394,12,1,5,5,8,530.53,530.53,735.46,114.98,0.0,114.98,159.09,91.9325,0.184275,0.0,4,5,114.98,0.625,1,10.970423661071141,1
C01329,2023-12-31,affiliate,central,1061,6,3,8,16,19,536.15,1136.01,1385.65,91.26,119.53,210.79,266.6,72.92894736842106,0.18628947368421053,0.05263157894736842,5,8,-28.269999999999996,0.42105263157894735,14,128.59871596717693,1
C01330,2023-12-31,organic,west,1151,23,1,2,4,15,196.1,338.86,1138.85,48.57,33.650000000000006,82.22,272.18,75.92333333333333,0.15077333333333334,0.0,5,9,14.919999999999995,0.13333333333333333,10,190.63111719100038,1
C01331,2023-12-31,organic,north,1454,23,1,1,1,3,56.0,56.0,164.16,5.45,0.0,5.45,15.57,54.72,0.13703333333333334,0.0,3,2,5.45,0.3333333333333333,1,3.7027542950640853,1
C01332,2023-12-31,organic,south,782,37,0,3,4,7,286.11,392.09000000000003,690.6,71.58,27.12,98.7,165.87,98.65714285714286,0.2178142857142857,0.0,3,4,44.459999999999994,0.42857142857142855,5,121.82790433189786,1
C01333,2023-12-31,paid_search,north,927,34,0,3,7,10,231.64000000000001,541.06,870.68,45.230000000000004,69.44,114.67,197.64,87.068,0.19131,0.0,4,7,-24.209999999999994,0.3,5,53.108579744984816,1
C01334,2023-12-31,paid_search,north,1094,146,0,0,1,1,0.0,83.1,83.1,0.0,12.18,12.18,12.18,83.1,0.0917,0.0,1,1,-12.18,0.0,3,21.058609392139633,1
C01335,2023-12-31,paid_search,central,740,282,0,0,0,2,0.0,0.0,91.83,0.0,0.0,0.0,13.85,45.915,0.0772,0.0,2,2,0.0,0.0,1,6.236855941114616,1
C01336,2023-12-31,organic,north,752,129,0,0,2,5,0.0,82.88,311.22,0.0,8.48,8.48,22.58,62.24400000000001,0.08952,0.2,3,5,-8.48,0.0,3,38.94725110300063,1
C01337,2023-12-31,affiliate,south,750,11,3,5,10,18,356.78,720.81,1296.06,73.56,47.510000000000005,121.07,207.10999999999999,72.00333333333333,0.1392611111111111,0.1111111111111111,5,11,26.049999999999997,0.2777777777777778,2,19.754673667715267,1
C01338,2023-12-31,paid_search,north,1272,11,1,2,4,7,106.18,294.99,527.81,17.03,37.62,54.65,102.52,75.40142857142857,0.16277142857142857,0.0,5,7,-20.589999999999996,0.2857142857142857,0,0.0,0
C01339,2023-12-31,paid_search,north,817,66,0,1,1,3,38.36,38.36,106.44999999999999,3.98,0.0,3.98,11.08,35.48333333333333,0.16369999999999998,0.0,3,3,3.98,0.3333333333333333,1,13.113426536533895,1
C01340,2023-12-31,paid_search,south,1092,166,0,0,1,4,0.0,119.52,278.57,0.0,24.46,24.46,51.26,69.6425,0.106925,0.0,3,4,-24.46,0.0,8,101.85766380853684,1
C01341,2023-12-31,organic,north,930,73,0,2,13,25,155.17000000000002,1148.52,2057.78,33.3,190.99,224.29,447.34,82.31120000000001,0.164448,0.04,5,9,-157.69,0.08,13,230.8193741736868,1
C01342,2023-12-31,affiliate,south,833,51,0,1,1,2,46.02,46.02,77.32000000000001,8.68,0.0,8.68,11.55,38.660000000000004,0.12409999999999999,0.0,2,2,8.68,0.5,2,15.120253376715143,1
C01343,2023-12-31,paid_search,south,1341,344,0,0,0,1,0.0,0.0,80.35,0.0,0.0,0.0,15.81,80.35,0.1676,0.0,1,1,0.0,0.0,4,77.49944894210468,1
C01344,2023-12-31,paid_search,north,1133,56,0,1,1,4,96.81,96.81,403.68,21.62,0.0,21.62,97.96000000000001,100.92,0.1855,0.0,3,4,21.62,0.25,3,63.68303758018306,1
C01345,2023-12-31,organic,south,1366,188,0,0,0,2,0.0,0.0,119.67,0.0,0.0,0.0,20.34,59.835,0.11975,0.0,2,2,0.0,0.0,1,5.622060766182298,1
C01346,2023-12-31,paid_search,central,1256,33,0,1,2,3,64.87,153.99,242.76,-16.58,17.23,0.6500000000000021,20.85,80.92,0.1163,0.3333333333333333,3,3,-33.81,0.3333333333333333,2,-2.9654595688828493,1
C01347,2023-12-31,paid_search,central,1159,267,0,0,0,1,0.0,0.0,147.37,0.0,0.0,0.0,34.53,147.37,0.1081,0.0,1,1,0.0,0.0,4,78.83699487433334,1
C01348,2023-12-31,organic,north,836,16,2,7,11,22,479.42,713.72,1440.02,98.22,13.389999999999999,111.61,259.67,65.45545454545454,0.16212272727272728,0.045454545454545456,5,10,84.83,0.3181818181818182,10,102.8367063578626,1
C01349,2023-12-31,referral,west,831,48,0,1,1,4,94.51,94.51,404.98,19.46,0.0,19.46,89.44,101.245,0.174925,0.0,3,2,19.46,0.25,3,79.60000048393853,1
C01350,2023-12-31,referral,central,1176,42,0,5,7,19,481.57,638.14,1518.24,124.31,36.43,160.74,336.15,79.90736842105264,0.12366315789473685,0.05263157894736842,5,8,87.88,0.2631578947368421,13,253.72227570402708,1
C01351,2023-12-31,organic,central,1220,75,0,1,1,1,51.02,51.02,51.02,4.17,0.0,4.17,4.17,51.02,0.0495,0.0,1,1,4.17,1.0,0,0.0,0
C01352,2023-12-31,affiliate,west,1073,57,0,2,2,4,111.75999999999999,111.75999999999999,224.18,18.06,0.0,18.06,-4.460000000000001,56.045,0.1393,0.25,2,4,18.06,0.5,4,17.493737414389674,1
C01353,2023-12-31,paid_search,central,795,13,2,7,8,12,339.53,380.39,591.0600000000001,39.74,6.11,45.85,87.08,49.255,0.1736,0.08333333333333333,5,7,33.63,0.5833333333333334,13,128.91130188941548,1
C01354,2023-12-31,referral,west,748,15,4,13,19,27,791.6800000000001,1112.02,1666.28,107.72,55.34,163.06,240.06,61.71407407407407,0.18101851851851852,0.1111111111111111,5,10,52.379999999999995,0.48148148148148145,19,199.1977165198538,1
C01355,2023-12-31,organic,south,1295,35,0,2,2,3,75.54,75.54,144.09,6.02,0.0,6.02,17.54,48.03,0.13606666666666667,0.0,3,2,6.02,0.6666666666666666,4,-4.755980643577814,1
C01356,2023-12-31,organic,west,1324,13,3,7,13,17,576.77,1126.3,1432.7,147.75,78.42,226.17000000000002,298.44,84.2764705882353,0.1313058823529412,0.058823529411764705,5,7,69.33,0.4117647058823529,12,182.44037959272072,1
C01357,2023-12-31,paid_search,west,945,5,2,3,5,5,326.36,480.69,480.69,81.81,35.1,116.91,116.91,96.138,0.11716,0.0,4,4,46.71,0.6,1,10.309160305343513,1
C01358,2023-12-31,organic,west,1240,120,0,0,1,5,0.0,127.33,580.97,0.0,29.63,29.63,134.41,116.194,0.1101,0.0,3,5,-29.63,0.0,2,6.315615782320123,1
C01359,2023-12-31,affiliate,north,1315,22,2,3,3,6,213.93,213.93,374.55,31.229999999999997,0.0,31.229999999999997,56.04,62.425000000000004,0.21808333333333332,0.0,4,5,31.229999999999997,0.5,2,22.522748959074256,1
C01360,2023-12-31,paid_search,south,1438,52,0,5,8,11,465.19,647.53,886.62,115.67,40.82,156.49,216.03,80.60181818181819,0.1650818181818182,0.0,5,6,74.85,0.45454545454545453,7,116.0639855140228,1
C01361,2023-12-31,organic,south,1166,8,1,2,3,9,89.28,119.84,544.53,18.17,3.03,21.200000000000003,100.15,60.50333333333333,0.1663,0.0,4,8,15.140000000000002,0.2222222222222222,0,0.0,0
C01362,2023-12-31,paid_search,south,1174,33,0,2,6,14,94.15,311.48,790.59,-0.5199999999999996,-0.1700000000000017,-0.6900000000000013,93.84,56.47071428571429,0.1668214285714286,0.14285714285714285,5,9,-0.34999999999999787,0.14285714285714285,10,46.44886292788847,1
C01363,2023-12-31,referral,central,1049,43,0,1,2,7,68.44,126.47,496.74,14.31,6.66,20.97,90.31,70.96285714285715,0.10541428571428571,0.0,4,5,7.65,0.14285714285714285,3,29.969015690602966,1
C01364,2023-12-31,affiliate,west,1314,16,3,7,17,28,500.31,1294.29,2226.86,111.91,199.08,310.99,487.08,79.5307142857143,0.1716107142857143,0.03571428571428571,5,10,-87.17000000000002,0.25,13,229.46763703457282,1
C01365,2023-12-31,paid_search,north,939,17,1,1,1,4,101.49,101.49,332.63,23.96,0.0,23.96,73.45,83.1575,0.14535,0.0,3,3,23.96,0.25,1,13.074775265595207,1
C01366,2023-12-31,organic,central,964,39,0,3,3,8,205.60999999999999,205.60999999999999,798.3,40.29,0.0,40.29,191.03,99.7875,0.1964875,0.0,4,5,40.29,0.375,5,133.58983597217645,1
C01367,2023-12-31,organic,central,1123,52,0,3,5,14,229.38,339.53,994.84,56.0,-17.75,38.25,177.75,71.06,0.12950714285714285,0.07142857142857142,4,8,73.75,0.21428571428571427,7,76.38630021471805,1
C01368,2023-12-31,referral,north,1328,9,1,3,6,13,278.2,509.39,1018.62,74.15,51.74,125.89,254.2,78.35538461538462,0.14298461538461538,0.0,5,9,22.410000000000004,0.23076923076923078,12,235.86622323005494,1
C01369,2023-12-31,affiliate,south,1090,29,1,5,11,18,343.17,712.06,1190.77,73.8,73.43,147.23,207.0,66.15388888888889,0.18730555555555556,0.05555555555555555,5,9,0.36999999999999034,0.2777777777777778,15,117.153779800278,1
C01370,2023-12-31,paid_search,north,968,4,2,4,5,8,261.8,315.74,444.3,56.019999999999996,-16.12,39.9,62.839999999999996,55.5375,0.2009125,0.125,4,5,72.14,0.5,8,57.659614146352745,1
C01371,2023-12-31,referral,south,1188,5,6,17,31,42,1288.83,2428.88,3341.02,315.96,195.7,511.66,734.07,79.54809523809524,0.14836190476190478,0.047619047619047616,5,10,120.25999999999999,0.40476190476190477,24,398.5152933853676,1
C01372,2023-12-31,organic,west,1268,212,0,0,0,2,0.0,0.0,100.04,0.0,0.0,0.0,15.760000000000002,50.02,0.28125,0.0,2,2,0.0,0.0,3,27.485827865331355,1
C01373,2023-12-31,affiliate,central,1091,6,2,6,13,20,337.3,756.9,1341.11,60.62,56.07,116.69,147.03,67.0555,0.20371,0.15,5,9,4.549999999999997,0.3,17,211.98317633749073,1
C01374,2023-12-31,organic,south,1201,103,0,0,1,2,0.0,73.21,121.22999999999999,0.0,-23.27,-23.27,-40.4,60.614999999999995,0.052099999999999994,1.0,1,2,23.27,0.0,1,3.255776464266523,1
C01375,2023-12-31,organic,north,1168,51,0,2,3,5,102.62,138.97,210.46,15.080000000000002,4.18,19.26,25.62,42.092,0.21267999999999998,0.0,4,5,10.900000000000002,0.4,4,15.719298129744116,1
C01376,2023-12-31,paid_search,west,1206,25,1,6,10,23,450.21000000000004,678.47,1630.24,101.08,49.12,150.2,384.37,70.88,0.16922608695652172,0.0,5,11,51.96,0.2608695652173913,14,181.01312201398702,1
C01377,2023-12-31,paid_search,west,1239,23,1,3,4,7,170.62,275.43,520.7,32.08,24.5,56.58,101.18,74.38571428571429,0.19517142857142858,0.0,5,6,7.579999999999998,0.42857142857142855,0,0.0,0
C01378,2023-12-31,referral,north,937,13,1,1,1,4,47.64,47.64,197.31,6.63,0.0,6.63,26.44,49.3275,0.127825,0.0,2,3,6.63,0.25,2,10.02667150982834,1
C01379,2023-12-31,organic,south,1125,51,0,1,3,7,38.58,198.44,515.63,4.17,34.050000000000004,38.22,65.41,73.66142857142857,0.1565857142857143,0.14285714285714285,3,5,-29.880000000000003,0.14285714285714285,2,14.856810644158289,1
C01380,2023-12-31,affiliate,central,1120,13,1,2,2,6,132.61,132.61,589.41,27.22,0.0,27.22,147.47,98.235,0.17426666666666668,0.0,4,5,27.22,0.3333333333333333,3,-7.844669834298118,1
C01381,2023-12-31,affiliate,central,984,48,0,2,7,9,236.5,627.53,775.48,53.97,84.34,138.31,170.44,86.16444444444444,0.18215555555555554,0.0,5,6,-30.370000000000005,0.2222222222222222,2,35.51117810911698,1
C01382,2023-12-31,affiliate,south,1197,20,1,2,4,15,124.9,275.67,1285.82,24.98,38.769999999999996,63.75,309.6,85.72133333333333,0.15411333333333335,0.0,5,8,-13.789999999999996,0.13333333333333333,11,154.5178020204834,1
C01383,2023-12-31,referral,central,1387,28,1,2,3,4,196.26999999999998,240.23,361.71999999999997,42.47,8.41,50.879999999999995,85.88,90.42999999999999,0.17900000000000002,0.0,2,4,34.06,0.5,5,59.744288853941555,1
C01384,2023-12-31,paid_search,south,838,103,0,0,2,5,0.0,98.22999999999999,298.58,0.0,12.21,12.21,47.9,59.715999999999994,0.2031,0.0,3,4,-12.21,0.0,2,11.018861552952044,1
C01385,2023-12-31,paid_search,north,1420,28,1,2,3,3,88.05000000000001,146.15,146.15,11.5,8.59,20.09,20.09,48.71666666666667,0.08296666666666667,0.0,2,3,2.91,0.6666666666666666,2,6.789630691597542,1
C01386,2023-12-31,organic,central,1043,10,3,10,17,30,614.96,1074.8500000000001,2074.4500000000003,145.15,57.56,202.71,448.2,69.14833333333334,0.14365,0.03333333333333333,5,12,87.59,0.3333333333333333,18,228.41739623156812,1
C01387,2023-12-31,organic,west,1266,10,1,6,9,15,347.05,588.49,1005.69,63.96,44.87,108.83,114.23,67.046,0.1701133333333333,0.13333333333333333,4,10,19.090000000000003,0.4,9,72.44643451374796,1
C01388,2023-12-31,referral,north,1304,23,1,2,4,12,97.28999999999999,234.84,662.22,-2.3200000000000003,21.65,19.33,98.66,55.185,0.14985,0.08333333333333333,5,7,-23.97,0.16666666666666666,4,45.94775438318335,1
C01389,2023-12-31,paid_search,south,1430,12,1,1,2,4,44.52,114.50999999999999,183.39,6.25,10.05,16.3,2.420000000000001,45.8475,0.217425,0.25,2,4,-3.8000000000000007,0.25,0,0.0,0
C01390,2023-12-31,organic,north,803,4,3,5,8,11,413.21999999999997,584.28,858.5799999999999,109.16,33.6,142.76,214.53,78.05272727272727,0.19493636363636363,0.0,4,6,75.56,0.45454545454545453,10,165.994580278747,1
C01391,2023-12-31,organic,west,1147,28,1,3,3,4,143.48,143.48,227.79999999999998,23.29,0.0,23.29,39.42,56.949999999999996,0.12235,0.0,2,4,23.29,0.75,2,23.26019355857106,1
C01392,2023-12-31,paid_search,central,1210,39,0,1,2,5,42.26,73.00999999999999,299.26,5.96,-12.98,-7.0200000000000005,28.020000000000003,59.852,0.15531999999999999,0.2,3,5,18.94,0.2,1,6.449398249452954,1
C01393,2023-12-31,affiliate,central,919,35,0,2,6,12,83.89,348.11,860.69,16.7,61.46,78.16,207.42000000000002,71.72416666666668,0.119125,0.0,5,9,-44.760000000000005,0.16666666666666666,10,109.83970239809109,1
C01394,2023-12-31,organic,central,1432,12,2,4,13,22,328.0,1112.61,1735.93,82.38,201.31,283.69,432.09,78.90590909090909,0.2079227272727273,0.0,5,9,-118.93,0.18181818181818182,11,223.14005890486015,1
C01395,2023-12-31,affiliate,central,1048,34,0,1,3,3,39.63,152.97,152.97,6.9,16.4,23.3,23.3,50.99,0.17536666666666667,0.0,2,2,-9.499999999999998,0.3333333333333333,0,0.0,0
C01396,2023-12-31,paid_search,west,1099,29,1,2,6,16,145.97,390.25,1213.67,36.04,55.21,91.25,295.02,75.854375,0.12733125,0.0,5,11,-19.17,0.125,8,146.94048353245444,1
C01397,2023-12-31,affiliate,central,1056,78,0,1,2,4,52.01,118.84,261.52,10.54,14.34,24.88,55.31,65.38,0.18839999999999998,0.0,4,4,-3.8000000000000007,0.25,0,0.0,0
C01398,2023-12-31,organic,central,1370,40,0,1,1,2,43.22,43.22,111.27,5.24,0.0,5.24,13.86,55.635,0.2776,0.0,1,2,5.24,0.5,0,0.0,0
C01399,2023-12-31,paid_search,south,765,8,2,4,10,17,335.22,846.14,1447.58,77.99000000000001,111.35,189.34,328.8,85.15176470588234,0.13653529411764706,0.0,4,9,-33.359999999999985,0.23529411764705882,10,240.91788106413262,1
C01400,2023-12-31,organic,central,1286,74,0,2,8,27,152.81,568.04,1710.31,32.59,89.85,122.44,332.37,63.34481481481481,0.16744444444444445,0.037037037037037035,5,9,-57.25999999999999,0.07407407407407407,7,71.05129947801588,1
C00001,2024-06-30,organic,central,1064,49,0,1,3,7,27.07,129.61,301.36,1.26,15.46,16.720000000000002,37.85,43.05142857142857,0.13582857142857144,0.0,4,6,-14.200000000000001,0.14285714285714285,2,22.326604337931677,1
C00002,2024-06-30,paid_search,south,1318,18,1,2,3,8,178.7,265.14,698.1,37.09,15.62,52.71,163.47,87.2625,0.160225,0.0,4,7,21.470000000000006,0.25,5,90.94022576918861,1
C00003,2024-06-30,organic,south,920,101,0,0,1,1,0.0,54.23,54.23,0.0,8.32,8.32,8.32,54.23,0.1472,0.0,1,1,-8.32,0.0,0,0.0,0
C00004,2024-06-30,organic,north,1596,16,1,3,3,7,213.54,213.54,465.94,38.0,0.0,38.0,63.32,66.56285714285714,0.1617714285714286,0.14285714285714285,3,6,38.0,0.42857142857142855,0,0.0,0
C00005,2024-06-30,referral,west,1517,27,2,3,9,22,211.69,520.14,1575.59,52.84,64.66,117.5,360.26,71.61772727272727,0.18211818181818182,0.045454545454545456,5,10,-11.819999999999993,0.13636363636363635,6,100.3882654188691,1
C00006,2024-06-30,paid_search,north,935,133,0,0,2,5,0.0,81.41,318.28,0.0,-9.49,-9.49,-34.190000000000005,63.65599999999999,0.2428,0.4,3,5,9.49,0.0,1,8.851681555438782,1
C00007,2024-06-30,referral,south,1432,41,0,1,2,3,66.5,111.64,152.36,10.59,5.28,15.870000000000001,22.310000000000002,50.78666666666667,0.1902,0.0,3,3,5.31,0.3333333333333333,4,3.6156022203064886,1
C00008,2024-06-30,organic,west,1416,11,1,1,1,4,98.22,98.22,282.4,21.17,0.0,21.17,54.540000000000006,70.6,0.118975,0.0,3,4,21.17,0.25,3,18.046804802918064,1
C00009,2024-06-30,organic,central,1065,25,1,6,12,20,375.06,754.25,1350.07,86.72,86.4,173.12,320.32,67.5035,0.201815,0.0,5,8,0.3199999999999932,0.3,13,216.4583943307393,1
C00010,2024-06-30,paid_search,south,1504,10,1,2,2,6,119.91,119.91,488.36,21.84,0.0,21.84,107.60000000000001,81.39333333333333,0.20871666666666666,0.0,4,5,21.84,0.3333333333333333,6,126.91621274912107,1
C00011,2024-06-30,paid_search,south,1268,2,2,6,9,15,331.35,558.64,894.84,28.58,33.94,62.519999999999996,120.82,59.656,0.14453333333333335,0.13333333333333333,4,11,-5.359999999999999,0.4,15,150.91918477486402,1
C00012,2024-06-30,referral,south,1434,10,1,1,1,3,87.0,87.0,189.75,17.32,0.0,17.32,34.33,63.25,0.11943333333333334,0.0,3,3,17.32,0.3333333333333333,0,0.0,0
C00013,2024-06-30,organic,south,1498,45,0,3,5,6,253.6,338.53,388.23,42.650000000000006,11.969999999999999,54.620000000000005,64.35000000000001,64.705,0.10360000000000001,0.0,2,5,30.680000000000007,0.5,1,-35.07676685621446,1
C00014,2024-06-30,referral,south,939,10,2,2,4,4,159.01,247.34,247.34,-21.81,12.81,-9.0,-9.0,61.835,0.203425,0.25,3,3,-34.62,0.5,0,0.0,0
C00015,2024-06-30,referral,north,1497,134,0,0,2,7,0.0,144.99,690.47,0.0,30.299999999999997,30.299999999999997,157.53,98.63857142857144,0.15587142857142858,0.0,4,5,-30.299999999999997,0.0,2,33.96594185903463,1
C00016,2024-06-30,paid_search,south,1574,26,1,5,13,20,253.98999999999998,864.0,1364.78,13.760000000000002,107.31,121.07000000000001,194.49,68.239,0.16785,0.15,5,11,-93.55,0.25,5,86.32813946641288,1
C00017,2024-06-30,organic,north,1151,81,0,1,6,10,46.01,385.21999999999997,667.64,8.13,77.45,85.58,148.20000000000002,66.764,0.15753,0.0,5,6,-69.32000000000001,0.1,6,98.40062229278718,1
C00018,2024-06-30,paid_search,west,1009,19,1,2,3,8,150.82,191.69,675.38,32.519999999999996,8.22,40.739999999999995,157.46,84.4225,0.1788125,0.0,5,8,24.299999999999997,0.25,5,75.85766637460561,1
C00019,2024-06-30,organic,north,1549,199,0,0,0,2,0.0,0.0,83.43,0.0,0.0,0.0,7.23,41.715,0.09115000000000001,0.0,2,1,0.0,0.0,0,0.0,0
